externalId,name,supplierSku,gtin,brand,manufacturer,unit,description,category,variantLabel,imageUrl,sourceUrl,priceMinor,currency,quantityOnHand,warehouse,leadTimeDays,dataPolicy,supplierKey,supplierName
"mollystore-kz-4c0c1ee2ffa51ee7","Зеркало для лэшмейкера","","","","","","Зеркало для лэшмейкера Зеркало с длинным основанием позволяет мастеру контролировать процесс наращивания ресниц с любого ракурса и рассмотреть даже самые мелкие волоски. Инструмент дает возможность детально оценить весь ресничный ряд, заметить мелочи, которые не видно невооруженным взглядом. Изготовлен из нержавеющей стали В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/189424455_w500_h500_zerkalo-dlya-leshmejkera.jpg","https://mollystore.kz/p102681696-zerkalo-dlya-leshmejkera.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-75b3e1eb6f3fbe4f","Чалма, тюрбан для сушки волос в ассортименте","","","","","","Чалма, тюрбан для сушки волос ЧАЛМА — ПОЛОТЕНЦЕ ДЛЯ СУШКИ ВОЛОС МИКРОФИБРА Практически все женщины после мытья головы делают из полотенца чалму, тюрбан, чтобы вытянуть из волос лишнюю влагу. Но такая конструкция очень не удобна и постоянно норовит развалиться. Сушить волосы феном тоже вредно. Горячий воздух сушит кожу головы и истончает волосы, делая их ломкими. Но как же все таки быстро высушить волосы не используя фен и при этом не мучиться с громоздким и тяжелым полотенцем на голове? Решение простое, как все гениальное ― специальный тюрбан для быстрой сушки волос. Чалма из микрофибры не травмирует волосы, подсушивая их бережно и при этом быстро, не пересушивая кожу головы. После того как помоете голову, слегка отожмите волосы и оденьте тюрбан пуговичкой назад. Через 10-20 минут (в зависимости от длины волос) снимите его. Волосы будут слегка влажными, готовыми для укладки. Супервпитывающий тюрбан для волос позволяет надежно закрепить тюрбан на голове и Вы можете свободно заниматься домашними делами. И ни мокрые волосы, ни тяжелое полотенце не будут Вам в этом мешать. Комфортное изделие помимо всего прочего будет очень мило на Вас смотреться. Компактный и легкий тюрбан удобно возить с собой в путешествия, брать в бассейн или сауну. Подходит для волос любой длины. Особенности: — Cупервпитывающая микрофибра удобней полотенца ― Очень легкая и проста в использовании ― Уверенно держится на голове и не спадает ― Быстро сохнет ― Универсальный размер – Подходит для любого типа головы Стирайте полотенце вручную или в машинке ( 40 °С) с помощью мягких моющих средств, не содержащих отбеливатель и кондиционер для воды. — Не гладить и не сушить на горячих батареях В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/190541453_w500_h500_chalma-tyurban-dlya.jpg","https://mollystore.kz/p103135884-chalma-tyurban-dlya.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-21aabcfd0cfc6307","Одноразовые бумажные формы ""Бабочки"" 300 шт.","","","","","","Одноразовые бумажные формы ""Бабочки "" 300 шт. Комплект бумажных одноразовых форм создадут идеальные искусственный ноготь с ровным изгибом. Прочная клейкая основа формы хорошо прилипает к ногтю, не позволяет съежать форме во время работы и получить отличный результат. Благодаря специальной разметке на краях материала обеспечивает все ногти одинаковой длины. Эти формы универсальны и подходят для всех типов и размеров ногтей. С ними ваша работа будет выполняться в несколько раз быстрее, а качество не вызовет нареканий даже со стороны требовательных клиентов. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/189650592_w500_h500_odnorazovye-bumazhnye-formy.jpg","https://mollystore.kz/p102807493-odnorazovye-bumazhnye-formy.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-552007c09b415d54","Аппарат для Smas лифтинга Mini Hifu Ultrasonic RF Beauty Machine","","","","","","Аппарат для Smas лифтинга Mini Hifu Ultrasonic RF Beauty Machine Мощный и эффективный аппарат Mini-Hifu-Ultrasonic RF Beauty Machine для SMAS лифтинга в невероятно компактном исполнении. Он сочетает в себе две самые эффективные методики подтяжки лица: RF-лифтинг и HIFU-SMAS лифтинг. Доступная цена аппарата, высокая мощность, непревзойденная эффективность и быстрая окупаемость делает аппарат Mini-Hifu идеальным решением для небольшого косметологического кабинета или частной практики. Данный аппарат включает в себя три функции: - Hifu smas lifting - RF lifting - LED Принцип действия портативного аппарата Mini-Hifu: 1) HIFU (Функция высокоинтенсивного сфокусированного ультразвука ): Ультразвуковая волна определенной мощности, проходя сквозь кожный покров, фокусируется на определенной глубине, в заданной точке. Высокоинтенсивные колебания ультразвука приводят к нагреву ткани в заданной точке, до температуры в 60-65 градусов. Воздействие таким образом на заданную точку, обеспечивает частичную коагуляцию белка ткани. К данной точке начинают подтягиваться близ лежащие ткани. Вся эта процедура расценивается иммунитетом как травма. Организм начинает усиленно заживлять данную область, многократно увеличивая коллагенез, что приводит к выраженной подтяжке кожи и мышц. SMAS- лифтинг дает результат как после хирургической подтяжки или после инъекционных процедур. По своему принципу-это не инвазивный способ подтяжки лица. Более того, дополнительным бонусом этой процедуры является то, что практически нет противопоказаний. Эта техника может применяться как для лица, так и для тела, а также для любого типа кожи. 2) RF лифтинг (Радиоволновая подтяжка кожи): Радиоволновая подтяжка кожи (RFлифтинг) – это уникальная методика безоперационного омоложения с помощью воздействия электрической радиоволны. В процессе глубокого нагрева кожи и подкожного слоя изменяется структура коллагеновых волокон. Это способствует образованию новых, молодых волокон коллагена. Такая процедура усиливает кровообращение кожи, активируются обменные процессы и дыхание клеток, улучшается жизнеобеспечение кожи, ее цвет. Эффект – мгновенная подтяжка кожи лица, шеи, декольте, а также тела. Показания к процедуре на аппарате Mini-Hifu. • Изменение контуров овала лица (гравитационное старение). • Снижение плотности кожи лица. • Птоз верхних век. • Жировые грыжи нижних век. • Морщины в области уголков рта. • Уменьшение объема жировой клетчатки в области подбородка и шеи. • Устранение дряблости кожи в области живота, внутренней поверхности рук и ног. Противопоказания Главное противопоказание – кардиостимулятор в организме человека. • Эпилепсия. • Беременность. • Воспалительные процессы в зоне обработки. • Злокачественные образования в зоне обработки. • Атопический дерматит в стадии обострения. • За последние 9 месяцев, принимающих изотретиноин. • Золотые нити. • Тяжелые заболевания сердца, сахарный диабет, гипертиреоз. • Свежие операционные раны. Какие проблемы решает MINI-HIFU: • ""Второй"" подбородок • ""Морщины марионетки"" • Морщины скорби/печали • Асимметрия лица • Горизонтальные морщины на лбу • Гравитационный птоз • Грыжи верхних век • Деформация тканей лица и шеи • Дряблая кожа • Изменение контуров лица • Мешки под глазами • Морщины ""гусиные лапки"" • Морщины различной степени выраженности • Опущение брови • Изменение контуров овала лица • Снижение плотности кожи лица • Птоз верхних век • Жировые грыжи нижних век • Морщины в области уголков рта • Уменьшение объема жировой клетчатки в области подбородка и шеи. Результат процедур на аппарате MINI-HIFU • Уменьшением объема SMAS и перемещением ее вверх в результате точечной коагуляции. • Сжатия и сокращения по длине коллагеновых волокон. • Эффективная подтяжка кожи на уровне клетчатки кожи; • Быстрый эффект разглаживания морщин; • Восстановительный период отсутствует. • Лифтинг-эффект зависит от времени ремоделирования и обновления коллагена и нарастает в течение 3-4 месяцев. Технические характеристики: мощность: AC90V ~ 240 В 50 ГЦ/60 ГЦ номинальная мощность: 36 Вт HIFU мощность: 5 Вт/cm2 активная область: 4cm2 частота: 3 МГЦ глубина: 4.5 мм RF мощность: 4 Вт/cm2 активная область: 3cm2 частота: 2 МГЦ глубина: 3 мм LED длина волны: 650nm Вес: 160 г Размер упаковки: 16*21*7 см В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/220885331_w500_h500_apparat-dlya-smas.jpg","https://mollystore.kz/p102623978-apparat-dlya-smas.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-3540bdc3bbce479c","Фреза алмазная Major Россия пламя острое с синей насечкой","","","","","","Фреза алмазная Major Россия пламя острое с синей насечкой Фрезы. Представляет собой насадку с режущим лезвием. То есть при работе с ней огрубевшая кожа или гель-лак срезается. Алмазные. Более жесткие, а значит, и более функциональные. Используются для шлифовки ногтей как натуральных, так и наращенных, моделирования свободного края ногтя, обработки и шлифовки боковых валиков, межпальцевого пространства и мозолей. В продаже можно найти как натуральный алмаз (дороже), так и искусственную алмазную крошку (дешевле). В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/191055598_w500_h500_freza-almaznaya-major.jpg","https://mollystore.kz/p103327568-freza-almaznaya-major.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-17b6b2e8dcbc7bd1","Портативный аппарат неинъекционной мезотерапии Lift Active (Mickey)","","","","","","Портативный аппарат неинъекционной мезотерапии Lift Active Портативный аппарат неинъекционной мезотерапии Lift Active позволяет быстро и эффeктивно восстановить тонус ослабленных или поврежденных мышц без прямой мышечной (насильственной и, зачастую, болезненной) стимуляции и выраженного сокращения мышц. Действие микротоков на мышцу в основном происходит вследствие нормализации метаболических процессов в отдельных мышечных волокнах, а также улучшения микроциркуляции мышц. Этот эффeкт особенно важен в реабилитации и эстетической медицине, постольку он позволяет проводить неоперативный лифтинг лица и тела с длительным сохранением результатов. Одним из объяснений такого феномена в настоящее время рассматривается следующее. Как известно, на неповрежденной клеточной мембране имеется разность потенциалов с внешней стороны в норме «-», с внутренней – «+». Что же происходит во время процедуры с Lift Active? Поддержание мембранного потенциала необходимо для нормальной работы ионных каналов, которые очень чувствительны к любому его изменению. При действии микротоков потенциал на мембране меняется, некоторые ионные каналы открываются, и в клетку по концентрационному градиенту начинают поступать ионы, в том числе кальций, который является регулятором многих ферментов. Поэтому увеличение его внутриклеточной концентрации служит сигналом для запуска целого ряда процессов, в частности, синтеза АТФ универсальной клеточной “батареи”, без энергии которой протекание дальнейших метаболических реакций просто невозможно. Таким образом, выстраивается следующая цепочка событий: изменение мeмбранногo потенциала клеток открытие ионных каналов, в том числе, кальциевых, (кальций начинает поступать внутрь клетки по концентрационному градиенту) увеличение внутриклеточной концентрации кальция активация Са-зависимых ферментов увеличение синтеза АТФ (появляется энергия, необходимая для дальнейших внутриклеточных метаболических процессов) синтез белков, липидов, ДНК и других важных для клетки молекул ускорение дифференцировки клеток и регенерации ткани. Исследования, показали, что в результате воздействия микротоков Lift Active, синтез АТФ (энергетический запас в наших клетках) увеличивается на 500% (т.е. в 6 раз), а транспорт аминокислот – на 30-40%. Проведение процедуры с портативным аппаратом Lift Active: Микротоковый лифтинг аппаратом Lift Active не требует специальной подготовки На чистую и сухую кожу косметолог устанавливает аппарат так, чтобы все 4 электрода касались к поверхности кожи, размещая их соответственно в местах прикрепления мыщц. По электродам идет ток, который замыкается через мыщцу, стимулируя ткани. После электроды переставляются к местам прикрепления следующей мышцы. Вся процедура занимает в среднем 15-20 минут. Процедура безболезненна и совершенно нетравматична, никакого восстановления после неё не требуется. Lift Active лифтинг рекомендуентся проводить 2-3 раза в неделю общим курсом в 10-15 процедур В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/191806689_w500_h500_portativnyj-apparat-neinektsionnoj.jpg","https://mollystore.kz/p103663506-portativnyj-apparat-neinektsionnoj.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-71b611e300e6bc2a","Пилинг-гель для лица FarmStay Deep Clear Peeling Gel Real Green Tea","","","FarmStay","","","Пилинг-гель для лица FarmStay Deep Clear Peeling Gel Real Green Tea Farm Stay Real Deep Clear Peeling Gel Green Tea - это мягкий пилинг-гель с экстрактом зеленого чая. В составе пилинга содержится экстракт зеленого чая, который помогает увлажнять сухую кожу и сохранять ее свежей и сияющей, удаляя омертвевшие клетки кожи и поставляя необходимые питательные вещества для жизнедеятельности кожи. Экстракт зеленого чая очень богат своим составом. Почти все известные витамины содержаться в нем, несколько сотен химических веществ и органических соединений, не менее 17 аминокислот. Более 25% состава зеленого чая составляют растительные белки, так же в состав входят минеральные микроэлементы и органические кислоты. Зеленый чай прекрасно снимает раздражение, имеет антибактериальные свойства, делает упругой и эластичной кожу, разглаживает морщины, улучшает цвет лица. Пилинг на основе зеленого чая обеспечивает коже нежное и глубокое очищение, обладает мощным антиоксидантным действием, увлажняет, улучшает тонус кожи и уменьшает отечность, оказывает успокаивающее, антибактериальное действие. Применение: сухими руками нанести пилинг-гель на сухую кожу лица, мягко помассировать 1-2 минуты до образования ""катышков"", затем все смыть теплой водой. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/192837290_w500_h500_piling-gel-dlya-litsa.jpg","https://mollystore.kz/p104075176-piling-gel-dlya.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-ffe442f399644701","Маска для светотерапии 3 color LED mask прозрачная с трёхцветной подсветкой","","","","","","Маска для светотерапии 3 color LED mask прозрачная с трёхцветной подсветкой Косметическая LED-маска станет отличным подарком на День рождения, Восьмое марта для подруги, жены, мамы, сестры, бабушки, коллеги. Данный косметический аппарат с легкостью заменит дорогостоящие процедуры в салонах красоты, и поможет при борьбе с акне, покраснениями, раздражением; маска поможет успокоить кожу лица, а также станет незаменимым спутником для борьбы с пигментными пятнами. Принцип работы светодиодной лифтинг маски для лица основывается на использовании узкого спектра света, испускаемого светодиодами, а также на способности кожи поглощать свет и преобразовывать его в энергию. Красный свет светодиодной маски для лица используется для анти возрастного ухода. Использование красного света маски улучшает кровообращение, ускоряет обмен веществ, стимулирует выработку коллагена, борется с морщинами и улучшает состояние кожи. Оранжевый свет LED-маски устраняет покраснения, раздражения, успокаивает кожу. Также свет улучшает лимфодренаж и избавляет кожу от токсинов. Синий свет, работает на поверхности кожи, и используется для борьбы с пигментацией, а также эффективно помогает при лечении акне. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/196163323_w500_h500_maska-dlya-svetoterapii.jpg","https://mollystore.kz/p105530822-maska-dlya-svetoterapii.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-6e359f3b93a98fb2","Электрокоагулятор Nevus Pen","","","","","","Электрокоагулятор Nevus Pen Метод электрокоагуляции стал популярным в косметологии. Он позволяет решить такие проблемы, как наличие папилломы, бородавок, родинок или угревой сыпи. Проводится процедура специальным прибором - электрокоагулятором, путем воздействия тока на пораженное место, при этом окружающие, здоровые ткани не повреждаются, а на месте папилломы или родинки образовывается сухая, бескровная корочка. Всего один сеанс и ненавистной папилломы, как и не было на коже. Благодаря разработкам производителей, появились портативные приборы, которые можно использовать, как в косметологических кабинетах, так и дома. Представляем вашему вниманию портативный электрокоагулятор - это небольшой прибор, способный решить массу косметических дефектов. Электрокоагулятор быстро и безболезненно удалит доброкачественные образования на любом участке тела. Аппарат оснащен регуляцией подачи тока, имеет три уровня мощности, что позволяет регулировать нужную силу тока. В комплект входят пять металлических насадок, позволяющих воздействовать на разного размера образования, от одного миллиметра до сантиметра. Также в коробке с прибором находится USB-шнур для зарядки аппарата от сети. Через тонкую насадку, которая прилегает к образованию, проходит ток, он же прижигает образование, при этом оставляя другие здоровые ткани нетронутыми. На месте образования появляется сухая корочка без крови, за которой в течение 3-7 дней потребуется антисептический уход. Потом корочка самостоятельно отмирает и появляется новая, здоровая кожа без образований. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/196164487_w500_h500_elektrokoagulyator-nevus-pen.jpg","https://mollystore.kz/p105531082-elektrokoagulyator-nevus-pen.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-9a1fbf3c23ed4d6b","Кёрлер / щипцы для завивки ресниц","","","","","","Кёрлер / щипцы для завивки ресниц Щипцы для завивки ресниц и придания им красивого изгиба. Способ применения: перед нанесением туши аккуратно зажмите щипцы как можно ближе у корней ресниц, чуть приподняв их, при этом смотрите вниз. Держите ресницы в щипцах примерно 5 секунд. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/195904584_w500_h500_kyorler--schiptsy.jpg","https://mollystore.kz/p105441180-kyorler-schiptsy-dlya.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-081b24ad66b076a6","Массажер для ухода за кожей лица Facial Massager 5в1 W-618","","","Верный Друг","","","Массажер для ухода за кожей лица JZK Facial Massager 5в1 с функцией LED фототерапии, лифтинг, омоложение и прогрев W-618 Многофункциональный массажер для ухода за кожей лица 5 в 1 – это устройство для очищения и омоложения. Устройство для ухода за лицом с гальванической ионизацией, нагревом, микровибрацией и фототерапией с красным и синим светом. Массажер способствует глубокому очищению, омоложению и лифтингу лица. Его преимущества и функции: - Гальваническая ионизация – использует принцип слабого импульсного тока между анодом и катодом. Может смягчиться и очиститься грязь, а также отложение кожного жира, которые оседают в порах. Эта глубокая процедура действует как естественное очищающее средство, которое помогает уменьшить размер пор. А обогащённые заряженные ионы кислорода активируют питательные вещества для восстановления повреждённой кожи. - Микровибрация – используется физическая вибрация и электростимуляция. Это способ повышения эластичности и усиления клеточного метаболизма. - Тёплый массаж – способствует впитыванию продуктов по уходу за кожей и сохраняет кожу более эластичной. - Красный свет – 640-650 нм. Красный свет глубоко проникает в дерму, помогает стимулировать новый рост коллагена и эластина, а также уменьшает морщины и улучшает эластичность кожи. Показания: Признаки старения кожи; Мимические морщины; Отёки и жирная кожа; Проявление купероза; Расширенные поры; Наличие акне. Режимы прибора и время пользования: Режим тёплого очищения – может эффективно очистить поры от грязи и сделать кожу гладкой. - Частота использования: 2 - 3 раза в неделю. Пользователям с чувствительной кожей рекомендуется уменьшить частоту пользования. - Время использования - не более 4 минут. Режим фототерапии – увеличивает активность клеток, уменьшает морщины и помогает продуктам ухода за кожей глубоко увлажнять кожу. - Частота использования: можно использовать один раз в день утром и вечером , пользователям с чувствительной кожей рекомендуется уменьшить частоту пользования. - Время – использования не более 4 минут .Для чувствительной кожи – прекратите использование устройства, когда средство по уходу впитается в кожу. Режим подтяжки кожи (лифтинг) – мягко оживляет и расслабляет кожу, помогая вернуть ей блеск и жизненную силу. - Частота использования ежедневно. Режим по уходу за глазами – его использовать необходимо с кремом для глаз. Способствует впитыванию крема для глаз. - Частота использования: можно использовать один раз в день утром или вечером. Для чувствительной кожи – уменьшить частоту раз. Руководство по режимам: Режим тёплого очищения – возьмите ватный диск, прикрепите ватку с помощью пластмасового кольца, которое идёт в комплекте, нанесите средство, удерживайте кнопку включения около 3-х секунд, выберется режим ""Warm cleans"". Держите пальчики в контакте с датчиком, который находится по бокам прибора. Начинайте водить прибором по лицу, затем очистите кожу. Режим фототерапии – нанесите лосьон или сыворотку на лицо равномерно, нажмите кнопку включения и удерживайте 3 секунды, выберите режим ""Transmission"". Далее прибором помассируйте лицо и убедитесь, что ваши пальцы в контакте с датчиком. Режим подтяжки – нанесите маску на лицо, нажмите кнопку питания и удерживайте на протяжении 3-х секунд для включения, выберите режим ""Iontophoresis"". Убедитесь, что пальцы касаются датчика, начинайте водить прибором по лицу, не оставаясь на одном участке коже более 3-х секунд, снимите маску для лица и очистите кожу. Режим по уходу за глазами – нанесите средство по уходу за глазами, удерживайте кнопку питания в течении 3-х секунд для включения, выберите режим ""Eye care"". Прикоснитесь пальцами к сенсорному датчику с обеих сторон инструмента, используйте технику точечного надавливания и массируйте нежно от внутреннего уголка глаза до внешнего уголка глаза. Примечание: каждый режим рассчитан на 4 минуты. Через 4 минуты он перейдёт в режим ожидания. Ещё через 1 минуту он автоматически отключится от бездействия. Технические характеристики: Наименование товара: 5 in 1 Multifunktional facial skin care massager Размер товара: 4,3 см в ширину и 16,8 см в длину Вес: около 90 г. Вход: 3,7 В/ 0,6 А постоянного тока Номинальное напряжение/номинальная мощность: 3,7 В / 450 мАч Время зарядки: 3-5 часов Страна производства: Китай. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/196295384_w500_h500_massazher-dlya-uhoda.jpg","https://mollystore.kz/p105577717-massazher-dlya-uhoda.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
"mollystore-kz-fda215b660d3387f","Ремувер-средство для удаления клея с ресниц (Watermelon) 5 гр. Funmix","","","","","","Ремувер-средство для удаления клея с ресниц (Watermelon) 5 гр. Funmix ремувер на кремовой основе – средство для быстрого и бережного снятия наращённых ресниц. Время действия: 5-10 мин. Не раздражает слизистую оболочку глаза, подходит для самостоятельного применения в домашних условиях. Из-за густой консистенции не течёт и позволяет открывать глаза после нанесения и ожидания снятия ресниц. Способ применения: нанести небольшое количество средства в межресничное пространство с помощью микробраша, подождать 5-10 мин. Снять ресницы ватной палочкой. Удалить остатки средства влажной салфеткой. Избегать попадания на слизистую оболочку глаза. Объем: 5 гр. В магазине вы можете приобрести - профессиональные косметические средства,средства для дезинфекции и стерилизации инструментов,боксы для дезинфекции,одноразовые простыни ,перчатки,анестетики,средства для очищения кожи,все для депиляции,косметологическое оборудование,парафинотерапия ,массажные масла... и многое другое.","professional-cosmetics","","https://images.satu.kz/196337390_w500_h500_remuver-sredstvo-dlya-udaleniya.jpg","https://mollystore.kz/p105606028-remuver-sredstvo-dlya.html","","","","","","CANONICAL_DISCOVERY_ONLY_NO_PRICE_OR_STOCK","mollystore-kz","Molly"
